X,Y,gid,pop2009,county,subcounty,ward,uid,scuid,cuid
36.2913015588975,-0.140469879950159,461.0,21824.000000000000000,NYANDARUA,Oljoroorok Sub County,Charagita Ward,Yh0tdzyDjHY,fVSw60UAC3W,mYZacFNIB3h
34.5762286792826,0.705375861651143,1609.0,35855.000000000000000,Bungoma,Kabuchai Sub County,Kabuchai/chwele Ward,g9tqOcjTCbA,k1mze33jOs0,KGHhQ5GLd4k
34.6294072872267,0.659118735110824,1611.0,34140.000000000000000,Bungoma,Kabuchai Sub County,Bwake/luuya Ward,sKD6tJgPfbh,k1mze33jOs0,KGHhQ5GLd4k
38.0012215985019,-0.596966335678455,333.0,34225.000000000000000,KITUI,Mwingi North Sub County,Mumoni Ward,uyBigxC7fHZ,KXM9VnhuLfP,j8o6iO4Njsi
38.3447280895428,-0.258409566271932,334.0,33836.000000000000000,KITUI,Mwingi North Sub County,Tseikuru Ward,RJxeNbjGm71,KXM9VnhuLfP,j8o6iO4Njsi
38.0472599685449,-0.366579467239346,335.0,13084.000000000000000,KITUI,Mwingi North Sub County,Tharaka Ward,bBYJtOmYctd,KXM9VnhuLfP,j8o6iO4Njsi
37.9344826527107,-0.982108920815973,336.0,26274.000000000000000,KITUI,Mwingi West Sub County,Kyome/thaana Ward,tKZn1p295Nb,svwbDnzhgik,j8o6iO4Njsi
37.9234796384949,-1.09473213727226,337.0,27265.000000000000000,KITUI,Mwingi West Sub County,Nguutani Ward,wBisHlJd2aK,svwbDnzhgik,j8o6iO4Njsi
38.0789708644851,-1.08066426149221,338.0,24338.000000000000000,KITUI,Mwingi West Sub County,Migwani Ward,Apa4iLKG02o,svwbDnzhgik,j8o6iO4Njsi
37.9715840244565,-0.871506004887903,339.0,25897.000000000000000,KITUI,Mwingi West Sub County,Kiomo/kyethani Ward,vpiZlB5cdK7,svwbDnzhgik,j8o6iO4Njsi
38.0924859727325,-0.981863068915361,340.0,18846.000000000000000,KITUI,Mwingi Central Sub- County,Central Ward,vvsB9Kldjzy,uE7HKhqPOtf,j8o6iO4Njsi
38.1310172539551,-0.920074164930529,341.0,24886.000000000000000,KITUI,Mwingi Central Sub- County,Kivou Ward,Xl4sI0chC8S,uE7HKhqPOtf,j8o6iO4Njsi
38.5518067047534,-0.834699972213477,342.0,29313.000000000000000,KITUI,Mwingi Central Sub- County,Nguni Ward,rPWcODiKrP8,uE7HKhqPOtf,j8o6iO4Njsi
38.5277058031419,-1.04216186905196,343.0,27644.000000000000000,KITUI,Mwingi Central Sub- County,Nuu Ward,WOJ90HLwb6o,uE7HKhqPOtf,j8o6iO4Njsi
38.2271860997978,-1.03594702884048,344.0,19628.000000000000000,KITUI,Mwingi Central Sub- County,Mui Ward,XBMMn5fIwkJ,uE7HKhqPOtf,j8o6iO4Njsi
34.488956508349,0.533132198391951,1613.0,23135.000000000000000,Bungoma,Bumula Sub County,South Bukusu Ward,kMwgldKtwou,jkQZEow83MX,KGHhQ5GLd4k
36.8989516184419,-0.55135857626054,484.0,24536.000000000000000,NYERI,Nyeri South Sub County,Iria-ini Ward,mKOh6Ubsn0x,dd7jowvUO95,ptWVfaCIdVx
36.897479045605,-0.587221561507845,485.0,21899.000000000000000,NYERI,Nyeri South Sub County,Chinga Ward,rFsKRF8TYWO,dd7jowvUO95,ptWVfaCIdVx
35.1723890967564,3.67410222104528,616.0,15488.000000000000000,TURKANA,Turkana West Sub County,Nakalale Ward,qTEN4LVoVVL,HK5SUCMQmsw,kphDeKClFch
37.7688340724198,-1.35000904945292,352.0,30732.000000000000000,KITUI,Kitui Rural Sub County,Kwavonza/yatta Ward,LHmp6sPE2w7,vbauk0RRq9N,j8o6iO4Njsi
37.9295731398007,-1.7727653783977,353.0,22094.000000000000000,KITUI,Kitui Rural Sub County,Kanyangi Ward,pesguszdkri,vbauk0RRq9N,j8o6iO4Njsi
38.1078220971021,-1.23390280313541,354.0,22164.000000000000000,KITUI,Kitui Central  Sub County,Miambani Ward,iu8wSlOZmfl,MWqQbxWqACn,j8o6iO4Njsi
38.004835183763,-1.35321427935579,355.0,26016.000000000000000,KITUI,Kitui Central  Sub County,Township Ward,xM6qhREfp7o,MWqQbxWqACn,j8o6iO4Njsi
37.9275794557785,-1.41309998704475,356.0,26705.000000000000000,KITUI,Kitui Central  Sub County,Kyangwithya west Ward,ENDuWpU74vp,MWqQbxWqACn,j8o6iO4Njsi
35.0433976303261,1.43213062559262,641.0,27527.000000000000000,WEST POKOT,West Pokot Sub County,Riwo Ward,NZYstvTB9u9,ylWg6VvADJE,XWALbfAPa6n
34.9054023978807,1.45381775452257,651.0,23223.000000000000000,WEST POKOT,Pokot North Sub County,Suam Ward,ieOIyNJbMxc,YXpHG1Ez8V2,XWALbfAPa6n
35.0472901437332,1.62257598886099,652.0,22539.000000000000000,WEST POKOT,Pokot North Sub County,Kodich Ward,wVGyi6a7FKs,YXpHG1Ez8V2,XWALbfAPa6n
35.2592332304888,1.97186752911867,653.0,14765.000000000000000,WEST POKOT,Pokot North Sub County,Kasei Ward,WbEoZcJapjw,YXpHG1Ez8V2,XWALbfAPa6n
35.0850989845736,1.8176839114193,654.0,23684.000000000000000,WEST POKOT,Pokot North Sub County,Kapchok Ward,AXu2vRnnxOt,YXpHG1Ez8V2,XWALbfAPa6n
35.1273081057232,2.11924698604893,655.0,28235.000000000000000,WEST POKOT,Pokot North Sub County,Kiwawa Ward,Yvjwozdmf1M,YXpHG1Ez8V2,XWALbfAPa6n
39.5852980205353,-4.01798074675076,1801.0,25934.000000000000000,Mombasa,Jomvu  Sub County,Miritini Ward,KgGyWS1YxMx,vSISrsNNHwq,wsBsC6gjHvn
35.3111122357254,-0.406056573832536,960.0,19951.000000000000000,KERICHO,Belgut Sub County,Chaik Ward,YnEUPEUnejZ,YnIAWg1T4AY,ihZsJ8alvtb
34.4360633554069,0.531243641783884,1614.0,31923.000000000000000,Bungoma,Bumula Sub County,Bumula Ward,dOJaTypeyA9,jkQZEow83MX,KGHhQ5GLd4k
34.4219172971924,0.483174735924977,1615.0,14035.000000000000000,Bungoma,Bumula Sub County,Khasoko Ward,NuxGvo5cvb1,jkQZEow83MX,KGHhQ5GLd4k
36.7117598231761,1.11262778978931,663.0,36755.000000000000000,SAMBURU,Samburu Central Sub County,Maralal Ward,IEBWo4HwEfq,EmQRGVtvWy3,o36zCRjSd4G
39.4528437788669,3.26383508250081,162.0,26737.000000000000000,WAJIR,Wajir North Sub County,Bute Ward,hp28cyo1lbf,qsjAa8FE8OS,CeLsrJOH0g9
38.0502365245258,-1.42229100736825,360.0,18126.000000000000000,KITUI,Kitui East Sub County,Nzambani Ward,Ekb0OY8S4Jm,d0Gu8FrRM0Y,j8o6iO4Njsi
34.4784448859093,0.596622290828583,1618.0,20002.000000000000000,Bungoma,Bumula Sub County,West Bukusu Ward,gJUwKJIUKEc,jkQZEow83MX,KGHhQ5GLd4k
34.5541037522698,0.576065968157177,1622.0,19017.000000000000000,Bungoma,Kanduyi Sub County,Township Ward,ysCS3ZD38VF,CUjthlounWV,KGHhQ5GLd4k
34.5608969651031,0.572148650711147,1623.0,24499.000000000000000,Bungoma,Kanduyi Sub County,Khalaba Ward,AqsJZWunWRF,CUjthlounWV,KGHhQ5GLd4k
34.5356346115641,0.544570070315393,1624.0,37933.000000000000000,Bungoma,Kanduyi Sub County,Musikoma Ward,jmsoF18bsh0,CUjthlounWV,KGHhQ5GLd4k
34.6305633368322,0.4932654522805,1625.0,32288.000000000000000,Bungoma,Kanduyi Sub County,East Sang'alo Ward,jhQaAr01YU5,CUjthlounWV,KGHhQ5GLd4k
34.5274434015076,0.642379944699497,1626.0,35781.000000000000000,Bungoma,Kanduyi Sub County,Marakaru/tuuti Ward,thvW4MLkf3E,CUjthlounWV,KGHhQ5GLd4k
34.5861723116278,0.511701482911403,1627.0,33123.000000000000000,Bungoma,Kanduyi Sub County,West Sang'alo Ward,uNCqGdTcjkh,CUjthlounWV,KGHhQ5GLd4k
34.7901469098288,0.643457891868647,1628.0,37808.000000000000000,Bungoma,Webuye  East Sub County,Mihuu Ward,frzFOocEhiu,f4AOiG8fYtn,KGHhQ5GLd4k
34.7963817201587,0.708413527206639,1629.0,39791.000000000000000,Bungoma,Webuye  East Sub County,Ndivisi Ward,WskHX9On3vR,f4AOiG8fYtn,KGHhQ5GLd4k
34.7577175454111,0.577300629552255,1630.0,23875.000000000000000,Bungoma,Webuye  East Sub County,Maraka Ward,chWsC9TTyF3,f4AOiG8fYtn,KGHhQ5GLd4k
34.7213182430242,0.693720177663263,1631.0,31382.000000000000000,Bungoma,Webuye West Sub County,Misikhu Ward,PyDYqhwBSoP,aqYhbqKclsI,KGHhQ5GLd4k
34.6984909041303,0.532724224548366,1632.0,30055.000000000000000,Bungoma,Webuye West Sub County,Sitikho Ward,CYjWRY8PNTJ,aqYhbqKclsI,KGHhQ5GLd4k
34.7365727478756,0.617909419197192,1633.0,34451.000000000000000,Bungoma,Webuye West Sub County,Matulo Ward,DfKdo0FepVq,aqYhbqKclsI,KGHhQ5GLd4k
39.3501707708486,-0.989332655714816,97.0,15383.000000000000000,TANA RIVER,Bura Sub County,Hirimani Ward,vKo6mot8397,yWPcTwGwQ2B,JsH2bnvNt2d
39.8246963160849,-3.69586118254891,1831.0,33375.000000000000000,Kilifi,Kilifi North Sub County,Mnarani Ward,QvkC6t7JwZB,MEkEH8ZmcOU,nrI2khZx3d0
34.5241907845527,0.357743531711319,1675.0,15765.000000000000000,Kakamega,Mumias West  Sub County,Mumias North Ward,Ma35n0snJbX,uRl5fBkhpcE,BjC1xL40gHo
39.3768841555007,-1.48866238916941,95.0,13461.000000000000000,TANA RIVER,Galole Sub County,Wayu Ward,OycKfvEFK77,A4SNYCxrrnv,JsH2bnvNt2d
38.2259411822766,-2.05645989427484,368.0,26176.000000000000000,KITUI,Kitui South Sub County,Ikutha Ward,hwHZgY7hwgN,d3hSQ3EtnPk,j8o6iO4Njsi
38.5396084016502,-2.44760577312027,370.0,35437.000000000000000,KITUI,Kitui South Sub County,Athi Ward,amA6INYYpDG,d3hSQ3EtnPk,j8o6iO4Njsi
37.4089745149493,-1.5781655832015,411.0,35350.000000000000000,MAKUENI,Mbooni  Sub County,Tulimani Ward,FNq96CChp6E,jxjGWCdfsib,BoDytkJQ4Qi
37.4404535765117,-1.6488422972439,412.0,33774.000000000000000,MAKUENI,Mbooni  Sub County,Mbooni Ward,wp8DtxcZfwK,jxjGWCdfsib,BoDytkJQ4Qi
37.4774584563745,-1.68863424085453,413.0,28185.000000000000000,MAKUENI,Mbooni  Sub County,Kithungo/Kitundu Ward,kbwrNLg8qn9,jxjGWCdfsib,BoDytkJQ4Qi
37.5234817085027,-1.60519931638757,414.0,37059.000000000000000,MAKUENI,Mbooni  Sub County,Kiteta-Kisau Ward,Y9QRNvbj4ig,jxjGWCdfsib,BoDytkJQ4Qi
37.6221324715498,-1.66212006204557,415.0,23082.000000000000000,MAKUENI,Mbooni  Sub County,Waia/Kako Ward,aMAJt97Ksnm,jxjGWCdfsib,BoDytkJQ4Qi
37.7541540833613,-1.68919224131179,416.0,27174.000000000000000,MAKUENI,Mbooni  Sub County,Kalawa/ Kathulumbi Ward,EQCXKT8S5SE,jxjGWCdfsib,BoDytkJQ4Qi
37.3560794511356,-1.9523205274261,417.0,38348.000000000000000,MAKUENI,Kilome Sub County,Kasikeu Ward,GzIJxIa88Fg,XAy1bjurhLU,BoDytkJQ4Qi
37.3235179111626,-1.84757940817089,418.0,26525.000000000000000,MAKUENI,Kilome Sub County,Mukaa Ward,sZE7f9VLEbp,XAy1bjurhLU,BoDytkJQ4Qi
37.2244555700822,-1.83493257814154,419.0,22991.000000000000000,MAKUENI,Kilome Sub County,Kiima Kiu/Kalanzoni Ward,VnerQmEfHq1,XAy1bjurhLU,BoDytkJQ4Qi
37.5147496959395,-1.76064935096848,420.0,38490.000000000000000,MAKUENI,Kaiti  Sub County,Ukia ward,INKzs9VvqEs,pKJ4NZGPzTA,BoDytkJQ4Qi
37.3602425258804,-1.72992383444052,421.0,21025.000000000000000,MAKUENI,Kaiti  Sub County,Kee ward,hlz6Fo6Dr90,pKJ4NZGPzTA,BoDytkJQ4Qi
37.3767089976846,-1.79348842116625,422.0,33952.000000000000000,MAKUENI,Kaiti  Sub County,Kilungu ward,ObrcNOdPKpV,pKJ4NZGPzTA,BoDytkJQ4Qi
37.4254213316456,-1.83100293807478,423.0,26649.000000000000000,MAKUENI,Kaiti  Sub County,Ilima ward,xB9PrSz7UNP,pKJ4NZGPzTA,BoDytkJQ4Qi
37.598524700723,-1.79386463241443,424.0,25326.000000000000000,MAKUENI,Makueni  Sub County,Wote Ward,MGxM50hGFBS,AIGIQpolMRn,BoDytkJQ4Qi
37.6532491715434,-1.8592660795382,425.0,24477.000000000000000,MAKUENI,Makueni  Sub County,Muvau/Kikumini Ward,bMFoCdyYs5e,AIGIQpolMRn,BoDytkJQ4Qi
37.8103317237321,-1.85691122836562,426.0,23274.000000000000000,MAKUENI,Makueni  Sub County,Mavindini Ward,jGvMus41myr,AIGIQpolMRn,BoDytkJQ4Qi
37.8761541280918,-2.02784002844417,427.0,22054.000000000000000,MAKUENI,Makueni  Sub County,Kitise/Kithuki Ward,Jcz6ykVTJxT,AIGIQpolMRn,BoDytkJQ4Qi
37.7497689079622,-1.98479035480702,428.0,31277.000000000000000,MAKUENI,Makueni  Sub County,Kathonzweni Ward,uBWnkt16xIs,AIGIQpolMRn,BoDytkJQ4Qi
37.5380013883514,-1.91553873020784,429.0,37042.000000000000000,MAKUENI,Makueni  Sub County,Nzaui/Kilili/Kalamba Ward,Amj9UOaw3tP,AIGIQpolMRn,BoDytkJQ4Qi
37.4497919601906,-1.96825152058773,430.0,30348.000000000000000,MAKUENI,Makueni  Sub County,Mbitini Ward,VUT7af8sHh5,AIGIQpolMRn,BoDytkJQ4Qi
37.7928861757775,-2.22019670143736,431.0,42094.000000000000000,MAKUENI,Kibwezi West  Sub County,Makindu Ward,HHjcyeBEO9W,toa2Hl7iVQI,BoDytkJQ4Qi
37.8858934262043,-2.33506391284284,432.0,28208.000000000000000,MAKUENI,Kibwezi West  Sub County,Nguumo Ward,ErVmSqffPmn,toa2Hl7iVQI,BoDytkJQ4Qi
38.0223957600053,-2.26372580685154,433.0,20314.000000000000000,MAKUENI,Kibwezi West  Sub County,Kikumbulyu North Ward,EvQ0fdCX5Qi,toa2Hl7iVQI,BoDytkJQ4Qi
37.9950687614498,-2.36581893376846,434.0,25892.000000000000000,MAKUENI,Kibwezi West  Sub County,Kikumbulyu South Ward,QuGPZs62NHX,toa2Hl7iVQI,BoDytkJQ4Qi
37.63175982446,-2.06906000958726,435.0,23764.000000000000000,MAKUENI,Kibwezi West  Sub County,Nguu/Masumba Ward,SJ03kAWXPyt,toa2Hl7iVQI,BoDytkJQ4Qi
34.4314594662595,0.273569850037538,1676.0,28162.000000000000000,Kakamega,Mumias West  Sub County,Etenje Ward,KcXeBdcYXss,uRl5fBkhpcE,BjC1xL40gHo
34.4352834205197,0.222414184813412,1677.0,30721.000000000000000,Kakamega,Mumias West  Sub County,Musanda Ward,vi6Huowv9e7,uRl5fBkhpcE,BjC1xL40gHo
37.6867877545776,-3.41031520871974,113.0,11382.000000000000000,TAITA TAVETA,Taveta Sub County,Bomani Ward,umrac2I2Sg9,jNzRdAwjaQ1,QyGNX2DpR4h
37.671991030067,-3.46014673048772,114.0,20648.000000000000000,TAITA TAVETA,Taveta Sub County,Mboghoni Ward,SRbWfuqghtn,jNzRdAwjaQ1,QyGNX2DpR4h
38.6600233463785,-3.87252727632523,129.0,13686.000000000000000,TAITA TAVETA,Voi Sub County,Kasigau Ward,kMQqsjpcUFH,yoGLpCTgjed,QyGNX2DpR4h
40.7497470448068,-0.39715345005629,154.0,67937.000000000000000,GARISSA,Fafi Sub County,Jarajila Ward,P8C6Fcb3Q8n,RScEHA3V38d,uyOrcHZBpW0
40.2844994138498,-0.436680437002082,155.0,5108.000000000000000,GARISSA,Fafi Sub County,Fafi Ward,kSajt3nW2ip,RScEHA3V38d,uyOrcHZBpW0
39.2251781497143,2.77522356887756,163.0,20967.000000000000000,WAJIR,Wajir North Sub County,Korondile Ward,nbDWw7ouQOZ,qsjAa8FE8OS,CeLsrJOH0g9
39.4845687896898,2.21240810882619,183.0,40403.000000000000000,WAJIR,Eldas Sub County,Elnur/tula tula Ward,CisxX3iXbp9,x6Z1sBeiyqQ,CeLsrJOH0g9
40.3223611400357,3.23788782562686,191.0,42557.000000000000000,MANDERA,MANDERA WEST,TAKABA SOUTH,QPvTzWqCuvE,H5RvDZkoDJL,R6f9znhg37c
40.0776421359545,3.50374046293717,192.0,33542.000000000000000,MANDERA,MANDERA WEST,TAKABA,cnOOaygI2G3,H5RvDZkoDJL,R6f9znhg37c
40.399931693546,0.598808403819032,184.0,24542.000000000000000,WAJIR,Wajir South Sub County,Benane Ward,TRdcXjEmmMS,U7KFQn3Up3o,CeLsrJOH0g9
40.5246222312521,1.22276536296913,185.0,10618.000000000000000,WAJIR,Wajir South Sub County,Burder Ward,dFbf5rdQdI9,U7KFQn3Up3o,CeLsrJOH0g9
39.7776295808608,-3.82713407274184,1832.0,31752.000000000000000,Kilifi,Kilifi South Sub County,Junju Ward,FyFIsGw4IJR,xWAZBULwGxp,nrI2khZx3d0
34.4606059071966,0.37608980763443,1684.0,30584.000000000000000,Kakamega,Matungu Sub County,Mayoni Ward,PXAviuGXJGl,ssbO49f0iLN,BjC1xL40gHo
34.4050331119403,0.439137670652165,1685.0,31568.000000000000000,Kakamega,Matungu Sub County,Namamali Ward,LaVcN8NDdNa,ssbO49f0iLN,BjC1xL40gHo
34.5664319639749,0.24370973002989,1686.0,31250.000000000000000,Kakamega,Butere Sub County,Marama West Ward,cYwe7Q54BbE,K7mZpm8COh7,BjC1xL40gHo
34.4969511731797,0.249694625513127,1687.0,44717.000000000000000,Kakamega,Butere Sub County,Marama Central Ward,p8bUOZBUz0i,K7mZpm8COh7,BjC1xL40gHo
34.5172765367352,0.182938485546804,1688.0,23065.000000000000000,Kakamega,Butere Sub County,Marenyo-shianda Ward,KqnktZiiyGZ,K7mZpm8COh7,BjC1xL40gHo
34.5804226661668,0.204819105042029,1689.0,20796.000000000000000,Kakamega,Butere Sub County,Marama North Ward,CcUrOE5FsJW,K7mZpm8COh7,BjC1xL40gHo
34.4586020611807,0.176978867098965,1690.0,19952.000000000000000,Kakamega,Butere Sub County,Marama South Ward,NTHccL0KJ5j,K7mZpm8COh7,BjC1xL40gHo
34.6327684804376,0.136781291422092,1692.0,19905.000000000000000,Kakamega,Khwisero Sub County,Kisa East Ward,YROnQ32WW3W,UhQS2Mv0PCK,BjC1xL40gHo
34.4985403892163,0.131649389681446,1693.0,21230.000000000000000,Kakamega,Khwisero Sub County,Kisa West Ward,S3ZBq5xn6AN,UhQS2Mv0PCK,BjC1xL40gHo
34.5624831381428,0.14560565878135,1694.0,42200.000000000000000,Kakamega,Khwisero Sub County,Kisa Central Ward,gccbvaIlS0w,UhQS2Mv0PCK,BjC1xL40gHo
34.8837784000556,0.358025052039383,1695.0,23496.000000000000000,Kakamega,Shinyalu Sub County,Isukha North Ward,w6TKm6OEgE7,sjlSPeRgl7d,BjC1xL40gHo
34.8104077735738,0.266534261440986,1696.0,28285.000000000000000,Kakamega,Shinyalu Sub County,Murhanda Ward,MtRX8xhwq3F,sjlSPeRgl7d,BjC1xL40gHo
34.8230994614559,0.224088342603781,1697.0,34545.000000000000000,Kakamega,Shinyalu Sub County,Isukha Central Ward,msMd2VRjWK8,sjlSPeRgl7d,BjC1xL40gHo
34.7819391663205,0.206136620608352,1698.0,35807.000000000000000,Kakamega,Shinyalu Sub County,Isukha South Ward,xBOLvibwvDH,sjlSPeRgl7d,BjC1xL40gHo
34.8935497209557,0.278957923960126,1699.0,17930.000000000000000,Kakamega,Shinyalu Sub County,Isukha East Ward,LwmmrE9075H,sjlSPeRgl7d,BjC1xL40gHo
34.7377464945792,0.230425379498037,1700.0,19412.000000000000000,Kakamega,Shinyalu Sub County,Isukha West Ward,O32Jm6NiiBu,sjlSPeRgl7d,BjC1xL40gHo
34.7032908278302,0.15086881834881,1701.0,20917.000000000000000,Kakamega,Ikolomani Sub County,Idakho South Ward,gAnhNKgtbOq,BE6HMtlHyl1,BjC1xL40gHo
34.7619210318687,0.167205519117073,1702.0,26757.000000000000000,Kakamega,Ikolomani Sub County,Idakho East Ward,WVPQgX90uxe,BE6HMtlHyl1,BjC1xL40gHo
34.6786747051413,0.227202058496119,1703.0,25861.000000000000000,Kakamega,Ikolomani Sub County,Idakho North Ward,bW4Zp3tt8W7,BE6HMtlHyl1,BjC1xL40gHo
34.6888492428028,0.190369205459593,1704.0,31134.000000000000000,Kakamega,Ikolomani Sub County,Idakho Central Ward,Hh55s4mboMi,BE6HMtlHyl1,BjC1xL40gHo
34.288312403978,0.628890345304581,1705.0,25192.000000000000000,Busia,Teso North Sub County,Malaba Central Ward,UpSuhJyWAIc,GpEIlwz3FvT,Tvf1zgVZ0K4
34.3192078913709,0.656727087015165,1706.0,13765.000000000000000,Busia,Teso North Sub County,Malaba North Ward,jvY4ig8JLYY,GpEIlwz3FvT,Tvf1zgVZ0K4
34.3689912339082,0.676412111562345,1707.0,20791.000000000000000,Busia,Teso North Sub County,Ang'urai South Ward,OSO67hxKiUf,GpEIlwz3FvT,Tvf1zgVZ0K4
34.3436983326078,0.731149276827252,1708.0,23400.000000000000000,Busia,Teso North Sub County,Ang'urai North Ward,oOa6cVAodY5,GpEIlwz3FvT,Tvf1zgVZ0K4
34.3982508150654,0.735801218039309,1709.0,15549.000000000000000,Busia,Teso North Sub County,Ang'urai East Ward,pVLJ4TYVNAR,GpEIlwz3FvT,Tvf1zgVZ0K4
34.3134007860257,0.607859019333882,1710.0,19250.000000000000000,Busia,Teso North Sub County,Malaba South Ward,VG4qlKr4Z2A,GpEIlwz3FvT,Tvf1zgVZ0K4
34.1301235553511,0.477849466211587,1711.0,26162.000000000000000,Busia,Teso South Sub County,Ang'orom Ward,umi4GRQTwG0,EhchjCHkhJ9,Tvf1zgVZ0K4
34.1635591578892,0.511035715000269,1712.0,30707.000000000000000,Busia,Teso South Sub County,Chakol South Ward,Ksb8Prco66C,EhchjCHkhJ9,Tvf1zgVZ0K4
34.1849594139725,0.557837318006112,1713.0,18655.000000000000000,Busia,Teso South Sub County,Chakol North Ward,rthnyPewuyf,EhchjCHkhJ9,Tvf1zgVZ0K4
34.2189274750933,0.592670219629699,1714.0,17423.000000000000000,Busia,Teso South Sub County,Amukura West Ward,GcsaAX4B8x8,EhchjCHkhJ9,Tvf1zgVZ0K4
34.3002257746329,0.547371628455396,1715.0,23357.000000000000000,Busia,Teso South Sub County,Amukura East Ward,xPmSqaPoPFT,EhchjCHkhJ9,Tvf1zgVZ0K4
36.4658309663949,-0.49585146822815,452.0,20037.000000000000000,NYANDARUA,Kipipiri Sub County,Githioro Ward,xK8OudWDlHV,KlVgeHmvG6n,mYZacFNIB3h
38.0839179573649,-1.55178251807924,351.0,24858.000000000000000,KITUI,Kitui Rural Sub County,Mbitini Ward,MLjJaYTdwrs,vbauk0RRq9N,j8o6iO4Njsi
36.2692106596989,-0.300622231616961,454.0,25834.000000000000000,NYANDARUA,Olkalou Sub County,Kanjuiri range Ward,QetTI3w7Tfe,Lm9RMwhIu3G,mYZacFNIB3h
34.2475159248873,0.527543308917889,1716.0,20756.000000000000000,Busia,Teso South Sub County,Amukura Central Ward,VAOZFeKsbAT,EhchjCHkhJ9,Tvf1zgVZ0K4
38.2889429408846,-1.44967394608087,359.0,25452.000000000000000,KITUI,Kitui East Sub County,Zombe/mwitika Ward,fgZAe9zffHF,d0Gu8FrRM0Y,j8o6iO4Njsi
39.0536368574054,3.52138976022543,225.0,12695.000000000000000,MARSABIT,MOYALE,MOYALE TOWNSHIP,kHOR6vEvDdY,sZjPgbWI5ra,Eey8fT4Im3y
38.5891094702834,3.07690871221422,226.0,9754.000000000000000,MARSABIT,MOYALE,URAN,KKOlWI3X5nP,sZjPgbWI5ra,Eey8fT4Im3y
38.8188928550336,3.10027070507789,227.0,5195.000000000000000,MARSABIT,MOYALE,OBBU,fBMKIsnV2ZV,sZjPgbWI5ra,Eey8fT4Im3y
37.2174516123663,3.95669533554514,228.0,18628.000000000000000,MARSABIT,NORTH HORR,DUKANA,kSbjSiQEQ91,j6fqt5TYqPZ,Eey8fT4Im3y
37.7248895605037,3.2213510731627,229.0,19225.000000000000000,MARSABIT,NORTH HORR,MAIKONA,hratVLq4Zft,j6fqt5TYqPZ,Eey8fT4Im3y
40.8068523181977,3.08773513843772,206.0,30399.000000000000000,MANDERA,MANDERA SOUTH,WARGADUD,Pp4y0VFaeLg,qyhVIMG2rUw,R6f9znhg37c
36.3738408486714,-0.215369918211021,457.0,23952.000000000000000,NYANDARUA,Olkalou Sub County,Rurii Ward,eBk1tdli8XV,Lm9RMwhIu3G,mYZacFNIB3h
39.7020279633186,-0.873558683607195,96.0,16403.000000000000000,TANA RIVER,Bura Sub County,Chewele Ward,SDz17fk0X0k,yWPcTwGwQ2B,JsH2bnvNt2d
37.8838238619381,2.2499668527486,234.0,8960.000000000000000,MARSABIT,SAKU,KARARE,MhwOKHDNTsU,WILszL634oZ,Eey8fT4Im3y
37.9155120777704,2.44311183400462,235.0,20784.000000000000000,MARSABIT,SAKU,MARSABIT CENTRAL,PVB8iZMsHnd,WILszL634oZ,Eey8fT4Im3y
36.7177885812953,2.89956585561237,236.0,16358.000000000000000,MARSABIT,LAISAMIS,LOIYANGALANI,xjbfzSmFPMk,eZpy65ooW0m,Eey8fT4Im3y
39.310583986964,-0.326504789066049,100.0,26284.000000000000000,TANA RIVER,Bura Sub County,Madogo Ward,yTb02ghmk0V,yWPcTwGwQ2B,JsH2bnvNt2d
34.1050820927103,0.427113973484182,1722.0,9170.000000000000000,Busia,Matayos Sub County,Mayenje Ward,Fh0N1GDepVx,tvkI2HSIRW9,Tvf1zgVZ0K4
34.208842983633,0.304515841741303,1726.0,20211.000000000000000,Busia,Butula Sub County,Marachi West Ward,WnuuhfEMxBf,RIBiZFJxB1K,Tvf1zgVZ0K4
36.9719660687789,-0.542171989240107,486.0,19093.000000000000000,NYERI,Nyeri South Sub County,Karima Ward,jrWulcAQIzP,dd7jowvUO95,ptWVfaCIdVx
37.0628157728568,-0.598866558227693,487.0,18533.000000000000000,NYERI,Mukurweini Sub County,Gikondi Ward,ohWtG7fskG2,zT8Zj5vNYCy,ptWVfaCIdVx
37.11228542758,-0.598551729178173,488.0,20699.000000000000000,NYERI,Mukurweini Sub County,Rugi Ward,EitnMJgAT0z,zT8Zj5vNYCy,ptWVfaCIdVx
37.0215445052867,-0.544046956064671,489.0,18417.000000000000000,NYERI,Mukurweini Sub County,Mukurwe-ini west Ward,WQtfFgLYHGe,zT8Zj5vNYCy,ptWVfaCIdVx
37.1078159881283,-0.568278499869233,490.0,26283.000000000000000,NYERI,Mukurweini Sub County,Mukurwe-ini central Ward,GAsUkSqRL2f,zT8Zj5vNYCy,ptWVfaCIdVx
36.9667249742941,-0.396798021209099,491.0,23872.000000000000000,NYERI,Nyeri Central Sub County,Kiganjo/mathari Ward,Jf0JOsPw0vn,GXnD5lHeanK,ptWVfaCIdVx
36.9489042547971,-0.422577234498259,492.0,25018.000000000000000,NYERI,Nyeri Central Sub County,Rware Ward,At5MPktCh4M,GXnD5lHeanK,ptWVfaCIdVx
37.0033605752711,-0.441632820379897,493.0,21804.000000000000000,NYERI,Nyeri Central Sub County,Gatitu/muruguru Ward,fYc1aD2k4cK,GXnD5lHeanK,ptWVfaCIdVx
